,userId,cluster,content,dfm,fm,knn,lightgcn,mf,ngcf
306,307,"['Osmosis Jones', 'Stunt Man, The', 'Hunting Party, The', 'Flashback', 'The Great Train Robbery', 'Beat the Devil', 'Dragonheart 2: A New Beginning', 'Getaway, The', 'Extreme Days', 'Protector, The']","['Andrew Dice Clay: Dice Rules', 'New Adventures of Pippi Longstocking, The', 'Doctor Dolittle', 'King Kong', 'Ghost Dog: The Way of the Samurai', ""Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')"", 'Nixon', 'Hell or High Water', 'Prestige, The', 'Forever Young']","['Lilies of the Field', 'Secret in Their Eyes, The (El secreto de sus ojos)', 'Open Range', 'Hopscotch', 'Bride Wars', 'Soloist, The', 'District 13: Ultimatum (Banlieue 13 - Ultimatum)', 'A Pigeon Sat on a Branch Reflecting on Existence', 'Bittersweet Life, A (Dalkomhan insaeng)', 'Snowman, The']","['Hunt, The (Jagten)', 'Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)', 'Separation, A (Jodaeiye Nader az Simin)', 'Submarine', 'Incendies', 'Hellboy II: The Golden Army', 'Funny People', 'Living in Oblivion', 'Last Detail, The', 'Captain Fantastic']","['Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Princess Bride, The', 'Dogville', 'Hustler, The', 'Evil Dead II (Dead by Dawn)', 'Fight Club', 'Clockwork Orange, A', ""Schindler's List"", 'Full Metal Jacket', 'Forrest Gump']","['They', 'Pretty Woman', 'Dumb & Dumber (Dumb and Dumber)', 'Home Alone', 'Clerks', 'Big Daddy', 'Kill Bill: Vol. 2', 'Superbad', 'Best Little Whorehouse in Texas, The', 'Napoleon Dynamite']","['Star Wars: Episode V - The Empire Strikes Back', 'Fight Club', 'Star Wars: Episode VI - Return of the Jedi', 'Princess Bride, The', 'Fargo', 'Lord of the Rings: The Return of the King, The', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'American Psycho', 'Goonies, The', 'Royal Tenenbaums, The']","['Back to the Future', 'Toy Story', 'Happy Gilmore', 'Shawshank Redemption, The', 'Clueless', 'Back to the Future Part II', 'Forrest Gump', 'Batman', 'Silence of the Lambs, The', 'Bring It On']"
307,308,"['Merlin', 'What Dreams May Come', 'Twilight Saga: Breaking Dawn - Part 1, The', 'Emerald Green', 'Click', 'Bird People in China, The (Chûgoku no chôjin)', 'Zoom', 'Aelita: The Queen of Mars (Aelita)', 'Twilight Saga: Breaking Dawn - Part 2, The', 'Dragonheart 2: A New Beginning']","['Nixon', 'Gods of Egypt', 'Alice in Wonderland', 'Hobbit: An Unexpected Journey, The', 'Jack the Giant Slayer', 'Son in Law', '10 Years', 'Cinderella Man', 'The Martian', 'Snow Walker, The']","['Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu)', 'Day of the Jackal, The', 'Hunt, The (Jagten)', 'Town, The', 'Funny People', 'Alien Contamination', 'Go for Zucker! (Alles auf Zucker!)', 'Upstream Color', 'Sword of Doom, The (Dai-bosatsu tôge)', 'Too Late for Tears']","['Bella', 'Reader, The', 'Blow Out', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Louis C.K.: Hilarious', 'Brass Teapot, The', ""It's a Very Merry Muppet Christmas Movie"", 'Living in Oblivion', 'Contact High', 'Batman: The Dark Knight Returns, Part 1']","['Up', 'Shawshank Redemption, The', 'Wallace & Gromit: The Wrong Trousers', 'Godfather: Part II, The', 'Fight Club', 'Monty Python and the Holy Grail', 'Casablanca', 'Clerks', 'WALL·E', 'Harry Potter and the Order of the Phoenix']","['Forrest Gump', 'Shawshank Redemption, The', 'Lord of the Rings: The Fellowship of the Ring, The', 'Pulp Fiction', 'Lord of the Rings: The Return of the King, The', 'Silence of the Lambs, The', 'Braveheart', 'Toy Story', 'Lord of the Rings: The Two Towers, The', ""Schindler's List""]","['Monty Python and the Holy Grail', 'Wallace & Gromit: The Wrong Trousers', 'Up', 'Fight Club', 'Harry Potter and the Order of the Phoenix', 'Shawshank Redemption, The', 'Sixth Sense, The', 'Interview with the Vampire: The Vampire Chronicles', 'Casablanca', 'Godfather: Part II, The']","['Beauty and the Beast', 'Lion King, The', 'Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump', 'Jurassic Park', 'Braveheart', 'Silence of the Lambs, The', 'Toy Story', 'Aladdin']"
308,309,"['Othello', 'Dangerous Minds', 'Cry, the Beloved Country', 'Restoration', 'Georgia', 'Home for the Holidays', ""Mr. Holland's Opus"", 'Boys of St. Vincent, The', 'Basketball Diaries, The', 'Awfully Big Adventure, An']","['Short Film About Love, A (Krótki film o milosci)', 'Nixon', 'Any Given Sunday', 'Seven Years in Tibet', 'Hud', 'Princess Caraboo', 'Once Upon a Time in China (Wong Fei Hung)', 'Tin Drum, The (Blechtrommel, Die)', 'Sherlock Holmes and the Secret Weapon', 'Reality Bites']","['Wind That Shakes the Barley, The', 'Holy Mountain, The (Montaña sagrada, La)', 'Crazy Heart', 'The Editor', 'Rocket Singh: Salesman of the Year', 'Creature Comforts', 'Watching the Detectives', 'Storks', 'Snowman, The', 'Best Exotic Marigold Hotel, The']","['Celebration, The (Festen)', 'Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)', 'Contact High', 'Crumb', 'Arizona Dream', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Living in Oblivion', 'Room with a View, A', 'Louis C.K.: Hilarious', ""All the President's Men""]","[""Schindler's List"", 'Psycho', ""Who's Afraid of Virginia Woolf?"", 'Pulp Fiction', 'Philadelphia Story, The', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Midnight Cowboy', 'Lord of the Rings: The Fellowship of the Ring, The', 'Cinema Paradiso (Nuovo cinema Paradiso)', 'Saving Private Ryan']","['Man for All Seasons, A', 'Room at the Top', 'Ox-Bow Incident, The', 'Killers, The', 'Long, Hot Summer, The', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Cat on a Hot Tin Roof', '12 Angry Men', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'American Beauty']","['Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Philadelphia Story, The', ""Schindler's List"", 'Saving Private Ryan', 'Lord of the Rings: The Fellowship of the Ring, The', 'Psycho', 'Pulp Fiction', 'Cinema Paradiso (Nuovo cinema Paradiso)', 'Cat on a Hot Tin Roof', 'Last Samurai, The']","['Meet John Doe', ""One Flew Over the Cuckoo's Nest"", 'Requiem for a Heavyweight', ""Von Ryan's Express"", 'Wrong Man, The', 'North by Northwest', 'African Queen, The', 'Odd Couple, The', 'Long, Hot Summer, The', 'Maltese Falcon, The']"
309,310,"['White Sun of the Desert, The (Beloe solntse pustyni)', 'Three Kings', 'Little Big Soldier (Da bing xiao jiang)', 'Osmosis Jones', 'Hunting Party, The', 'Stunt Man, The', 'Blood Diamond', 'Cowboy Way, The', 'Palookaville', 'Last Dragon, The']","['Hotel Transylvania', 'Secret Window', 'Despicable Me', 'Seven Years in Tibet', 'Planet 51', 'Behind Enemy Lines', 'Young Guns II', 'Irrational Man', 'Bullet in the Head', 'We Were Soldiers']","['The Night Before', 'Watching the Detectives', 'Wind That Shakes the Barley, The', 'Secret in Their Eyes, The (El secreto de sus ojos)', 'Dinner Rush', 'Beautiful Thing', 'Soloist, The', 'Body Heat', 'Creature Comforts', 'Where Eagles Dare']","['Witness for the Prosecution', 'Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)', 'Celebration, The (Festen)', 'Mississippi Burning', 'Midnight Cowboy', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', ""All the President's Men"", 'Crumb', 'Godfather: Part II, The', 'Living in Oblivion']","['Lawrence of Arabia', 'Hoop Dreams', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Wallace & Gromit: A Close Shave', 'Lost in Translation', 'Searching for Bobby Fischer', 'Dirty Dozen, The', 'Chicken Run', ""Wayne's World 2"", 'Car Wash']","['Splendor in the Grass', 'Black Widow', 'This Property is Condemned', 'Harder They Come, The', 'Car Wash', 'Tin Cup', 'Open Range', 'Zulu', 'Postman, The (Postino, Il)', 'Towering Inferno, The']","['Lawrence of Arabia', 'Lost in Translation', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Wallace & Gromit: A Close Shave', 'Hoop Dreams', 'Dirty Dozen, The', 'Searching for Bobby Fischer', 'Austin Powers: International Man of Mystery', 'Rocky Horror Picture Show, The', 'Running Scared']","['Harder They Come, The', 'This Property is Condemned', 'Zulu', 'Car Wash', 'Poseidon Adventure, The', 'I Am Sam', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Splendor in the Grass', 'Postman, The (Postino, Il)', 'Butch Cassidy and the Sundance Kid']"
310,311,"['Tremors 4: The Legend Begins', 'Northwest Passage', 'Only Lovers Left Alive', 'Wolf', 'Cat People', 'Stagecoach', 'Misfits, The', 'Outlaw Josey Wales, The', '3:10 to Yuma', 'Visitor Q (Bizita Q)']","['The Blue Lagoon', 'Fall of the House of Usher, The (House of Usher)', 'Double Life of Veronique, The (Double Vie de Véronique, La)', 'McCabe & Mrs. Miller', 'Nixon', 'Spider-Man 3', 'Rollerball', 'My Life Without Me', 'Those Magnificent Men in Their Flying Machines', 'SpongeBob SquarePants Movie, The']","['Best Exotic Marigold Hotel, The', 'Never Let Me Go', 'Conjuring, The', 'Snowman, The', 'Savior', 'Soloist, The', 'Rocket Singh: Salesman of the Year', 'Creature Comforts', ""My Sister's Keeper"", 'Red Flag']","['Planet of the Apes', ""It's a Very Merry Muppet Christmas Movie"", 'All of Me', 'Safe', 'Sudden Death', 'Watership Down', '102 Dalmatians', 'Shrek the Halls', 'The Amazing Spider-Man 2', 'Kung Fu Panda 2']","['Apocalypse Now', 'Beetlejuice', 'Fame', 'Toy Story', 'xXx: State of the Union', 'Common Thread, A (a.k.a. Sequins) (Brodeuses)', 'Vampire Hunter D', 'Mischief', 'Mysterious Skin', 'Crash']","['Mouse That Roared, The', 'Cry, the Beloved Country', 'Unforgiven, The', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Shining, The', 'Crouching Tiger, Hidden Dragon (Wo hu cang long)', 'Toy Story', 'Star Wars: Episode IV - A New Hope', 'Scream', 'Big']","['Apocalypse Now', 'Fame', 'Beetlejuice', 'Toy Story', 'xXx: State of the Union', 'Common Thread, A (a.k.a. Sequins) (Brodeuses)', 'Vampire Hunter D', 'Mischief', 'Mysterious Skin', 'Crash']","['O Brother, Where Art Thou?', ""Bug's Life, A"", ""Charlie's Angels"", 'Cry, the Beloved Country', 'Austin Powers: International Man of Mystery', 'Spider-Man', 'Minority Report', 'Beetlejuice', 'Butch Cassidy and the Sundance Kid', 'Matrix Reloaded, The']"
311,312,"[""Pusher III: I'm the Angel of Death"", 'Surf Nazis Must Die', 'Ichi the Killer (Koroshiya 1)', ""Devil's Backbone, The (Espinazo del diablo, El)"", 'Blood Diamond', 'Anacondas: The Hunt for the Blood Orchid', 'Host, The (Gwoemul)', 'Hunting Party, The', 'Descent, The', 'Stunt Man, The']","['John Q', 'Mutant Chronicles', 'Kagemusha', 'Outland', 'Best Defense', 'Rebecca', 'Romance', 'Enemy Mine', 'Invasion of the Body Snatchers', 'Black Hole, The']","['Lilies of the Field', 'Watching the Detectives', 'Phantom Tollbooth, The', 'King of New York', 'Where Eagles Dare', 'World of Tomorrow', 'District 13: Ultimatum (Banlieue 13 - Ultimatum)', 'Secret in Their Eyes, The (El secreto de sus ojos)', 'Body Heat', 'Looking for Richard']","['Princess and the Frog, The', 'Godfather: Part II, The', 'Silence of the Lambs, The', ""All the President's Men"", 'Crumb', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Usual Suspects, The', 'Walk the Line', 'Mississippi Burning', 'Midnight Cowboy']","[""Schindler's List"", 'L.A. Confidential', 'Full Metal Jacket', 'Boot, Das (Boat, The)', 'Reservoir Dogs', 'Patton', ""Amores Perros (Love's a Bitch)"", 'Star Trek II: The Wrath of Khan', 'Fury, The', 'Saving Private Ryan']","['Alien', 'Shining, The', '2001: A Space Odyssey', 'Star Wars: Episode I - The Phantom Menace', 'Thing, The', 'Poltergeist', 'Matrix, The', 'Blade Runner', 'Psycho', 'Star Wars: Episode V - The Empire Strikes Back']","[""Schindler's List"", 'Full Metal Jacket', 'Boot, Das (Boat, The)', 'Reservoir Dogs', 'L.A. Confidential', ""Amores Perros (Love's a Bitch)"", 'Patton', 'Platoon', 'Adaptation', 'Star Trek: First Contact']","['Star Wars: Episode V - The Empire Strikes Back', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Alien', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', '2001: A Space Odyssey', 'Dark City', 'Shawshank Redemption, The', 'Shining, The', 'Terminator, The', 'Star Wars: Episode VI - Return of the Jedi']"
312,313,"['Hunting Party, The', 'Aelita: The Queen of Mars (Aelita)', 'Dragonheart 2: A New Beginning', 'Day After Tomorrow, The', 'Sound of Thunder, A', 'Children of Men', 'Jumper', 'The Hunger Games', 'Jurassic World', 'Jurassic World: Fallen Kingdom']","['Rear Window', 'Dial M for Murder', 'Brothers Bloom, The', 'Ace Ventura: When Nature Calls', ""Man Bites Dog (C'est arrivé près de chez vous)"", 'Lara Croft Tomb Raider: The Cradle of Life', 'Firefox', 'Freejack', 'xXx', 'Saw IV']","['Rocket Singh: Salesman of the Year', ""Brother's Keeper"", 'Storks', 'Planes', 'Last Tango in Paris (Ultimo tango a Parigi)', 'Snowman, The', 'Conjuring, The', 'Savior', 'Creature Comforts', 'Soloist, The']","['Town, The', 'Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)', 'Cop', 'Boy Meets Girl', 'Reader, The', 'Jules and Jim (Jules et Jim)', 'Taken 2', 'Bully', 'Living in Oblivion', 'Orphanage, The (Orfanato, El)']","['Shawshank Redemption, The', 'Third Man, The', '7th Voyage of Sinbad, The', 'Fight Club', 'Godfather: Part II, The', 'Blade Runner', 'Reservoir Dogs', 'Matrix, The', 'Young Frankenstein', 'Seven (a.k.a. Se7en)']","['Alien', 'Star Wars: Episode I - The Phantom Menace', 'Star Wars: Episode VI - Return of the Jedi', 'Star Wars: Episode V - The Empire Strikes Back', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Thing, The', 'Superman II', 'Terminator, The', 'Star Wars: Episode IV - A New Hope', 'Aliens']","['Blade Runner', 'Matrix, The', 'Godfather: Part II, The', 'Third Man, The', 'Seven (a.k.a. Se7en)', 'Reservoir Dogs', 'Highlander', 'Fight Club', 'Clerks', 'Sleepy Hollow']","['Poltergeist', 'Army of Darkness', 'Abyss, The', 'Close Encounters of the Third Kind', 'Alien', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Superman II', 'Starship Troopers', 'Shining, The', 'Star Wars: Episode V - The Empire Strikes Back']"
313,314,"['Sneakers', 'Star Trek: Insurrection', 'Stunt Man, The', 'White Sun of the Desert, The (Beloe solntse pustyni)', 'Aelita: The Queen of Mars (Aelita)', ""King Solomon's Mines"", 'Casanova', 'Hunting Party, The', 'Southland Tales', 'Cowboy Way, The']","['5 to 7', 'Serenity', ""Jason's Lyric"", 'Kate & Leopold', 'Pianist, The', 'Universal Soldier: The Return', 'Lord of War', 'A.I. Artificial Intelligence', '50 First Dates', 'Rough Magic']","['Watching the Detectives', 'The Night Before', 'Creature Comforts', 'Snowflake, the White Gorilla', 'Secret in Their Eyes, The (El secreto de sus ojos)', ""Brother's Keeper"", 'Where Eagles Dare', 'Soloist, The', 'Five Easy Pieces', 'Bride Wars']","[""All the President's Men"", 'Sunset Blvd. (a.k.a. Sunset Boulevard)', 'Arizona Dream', 'Contact High', 'Blow Out', 'Room with a View, A', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Louis C.K.: Hilarious', 'Town, The', 'Living in Oblivion']","['Pulp Fiction', 'Alaska', 'Tombstone', 'Heat', 'Toy Story', 'Heavy Metal', 'Get Shorty', 'Desperado', 'Dave', 'Rudy']","['Broken Arrow', 'Clear and Present Danger', 'Dances with Wolves', 'Batman', 'Fugitive, The', 'True Lies', 'Star Trek: Generations', 'Cliffhanger', 'Batman Forever', 'Ace Ventura: Pet Detective']","['Pulp Fiction', 'Toy Story', 'Snow White and the Seven Dwarfs', 'Heat', 'Heavy Metal', 'Rudy', 'Tombstone', 'Get Shorty', 'Batman', 'Desperado']","['Apollo 13', 'Die Hard: With a Vengeance', 'Jurassic Park', 'Silence of the Lambs, The', 'Pulp Fiction', 'Sense and Sensibility', 'Cliffhanger', 'Mask, The', 'Speed', 'Dances with Wolves']"
314,315,"['Northwest Passage', 'Sisterhood of the Traveling Pants 2, The', 'Love Exposure (Ai No Mukidashi)', 'American President, The', 'Mighty Aphrodite', 'Postman, The (Postino, Il)', 'Beautiful Girls', 'Something to Talk About', 'Don Juan DeMarco', 'Eat Drink Man Woman (Yin shi nan nu)']","[""Prizzi's Honor"", 'Nixon', 'Men with Brooms', 'Groove', 'Magnificent Seven, The', 'Carol', 'American in Paris, An', 'Croupier', 'Imaginarium of Doctor Parnassus, The', 'King Arthur']","['Alien Contamination', 'Bride Wars', 'World of Tomorrow', ""Diary of a Country Priest (Journal d'un curé de campagne)"", 'Funny People', 'Day of the Doctor, The', 'Red Flag', 'Chinese Puzzle (Casse-tête chinois)', 'Tears for Sale', 'History of Future Folk, The']","['South Park: Imaginationland', 'Arizona Dream', 'All About My Mother (Todo sobre mi madre)', 'Blow Out', 'Contact High', 'Living in Oblivion', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Dish, The', 'Sunset Blvd. (a.k.a. Sunset Boulevard)', 'Louis C.K.: Hilarious']","[""Who's Afraid of Virginia Woolf?"", 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Sound of Music, The', 'Planet of the Apes', 'Lolita', 'Barefoot in the Park', 'Children of the Damned', '101 Dalmatians (One Hundred and One Dalmatians)', 'Unleashed (Danny the Dog)', 'Dear Wendy']","['Alvarez Kelly', 'Children of the Damned', 'Man for All Seasons, A', ""Who's Afraid of Virginia Woolf?"", 'Village of the Damned', '8 1/2 (8½)', 'Barefoot in the Park', 'My Fair Lady', 'Lolita', 'Nutty Professor, The']","['Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Sound of Music, The', 'Planet of the Apes', ""Who's Afraid of Virginia Woolf?"", 'Lolita', 'Children of the Damned', 'Barefoot in the Park', '101 Dalmatians (One Hundred and One Dalmatians)', 'Unleashed (Danny the Dog)', 'Dear Wendy']","['Mary Poppins', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Rear Window', 'Birds, The', 'Cool Hand Luke', 'Beauty of the Day (Belle de jour)', 'Man for All Seasons, A', 'Fantasia', 'Alvarez Kelly', ""Who's Afraid of Virginia Woolf?""]"
315,316,"[""Pusher III: I'm the Angel of Death"", 'Another Stakeout', 'Cable Guy, The', 'Underworld', 'Head Above Water', 'Homegrown', 'Family Plot', 'Mona Lisa', 'Teaching Mrs. Tingle', 'Foul Play']","['Shallow Grave', 'Ace Ventura: When Nature Calls', 'X-Men Origins: Wolverine', 'Andrew Dice Clay: Dice Rules', '9 1/2 Weeks (Nine 1/2 Weeks)', 'Strange Circus (Kimyô na sâkasu)', 'Transporter 2', 'Another Earth', 'Carrie', 'Welcome to Woop-Woop']","['HyperNormalisation', 'Return of Martin Guerre, The (Retour de Martin Guerre, Le)', 'Watching the Detectives', 'Living in Oblivion', 'Storks', 'Creature Comforts', 'The Editor', 'Snowman, The', 'Rocket Singh: Salesman of the Year', 'Holy Mountain, The (Montaña sagrada, La)']","[""My Sister's Keeper"", ""It's a Very Merry Muppet Christmas Movie"", 'Living in Oblivion', 'The Shape of Water', 'My Family', 'Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)', 'The Amazing Spider-Man 2', 'Lolita', 'The Way', 'Last Detail, The']","['Office Space', 'American Beauty', 'Willy Wonka & the Chocolate Factory', 'Girl, Interrupted', 'Fahrenheit 9/11', '10 Things I Hate About You', 'Crow, The', 'Chicken Run', 'What Lies Beneath', 'Ace Ventura: Pet Detective']","['Shawshank Redemption, The', 'Forrest Gump', 'Pulp Fiction', 'Jurassic Park', 'Silence of the Lambs, The', 'Braveheart', 'Seven (a.k.a. Se7en)', 'Apollo 13', 'Babe', 'Pocahontas']","['Office Space', 'American Beauty', '10 Things I Hate About You', 'Fahrenheit 9/11', 'Willy Wonka & the Chocolate Factory', 'Crow, The', 'Girl, Interrupted', 'Chicken Run', 'What Lies Beneath', 'Miss Congeniality']","['Little Mermaid, The', 'Shawshank Redemption, The', 'Nine Months', 'Mission: Impossible II', 'Chasing Amy', ""Charlie's Angels"", 'Cell, The', 'Monsters, Inc.', 'Minority Report', 'Beetlejuice']"
